date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:39:29	35406/35406	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:28%20GMT	https://adrchambers.com/news-articles/commentary/benefits-video-mediation/	/home/lewy/websites/AdrChambers/adrchambers.com/news-articles/commentary/benefits-video-mediation/index.html	(from https://adrchambers.com/)
16:39:29	36524/36524	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:28%20GMT	https://adrchambers.com/news-articles/announcements/adr-chambers-named-as-authorized-nominating-authority-by-ministry-of-attorney-general-july-18-2019/	/home/lewy/websites/AdrChambers/adrchambers.com/news-articles/announcements/adr-chambers-named-as-authorized-nominating-authority-by-ministry-of-attorney-general-july-18-2019/index.html	(from https://adrchambers.com/)
16:39:31	1130/1130	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f163541-46a%22	https://adrchambers.com/wp-includes/js/hoverIntent.min.js?ver=1.8.1	/home/lewy/websites/AdrChambers/adrchambers.com/wp-includes/js/hoverIntent.minc245.js	(from https://adrchambers.com/)
16:39:31	26659/26659	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Oct%202020%2014:39:30%20GMT	https://adrchambers.com/upcoming-cma-and-caa-events/	/home/lewy/websites/AdrChambers/adrchambers.com/upcoming-cma-and-caa-events/index.html	(from https://adrchambers.com/)
16:39:31	34441/34441	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:30%20GMT	https://adrchambers.com/neutral/roy-mcphail/	/home/lewy/websites/AdrChambers/adrchambers.com/neutral/roy-mcphail/index.html	(from https://adrchambers.com/)
16:39:31	32946/32946	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:30%20GMT	https://adrchambers.com/neutral/james-a-sweetlove/	/home/lewy/websites/AdrChambers/adrchambers.com/neutral/james-a-sweetlove/index.html	(from https://adrchambers.com/)
16:39:32	28841/28841	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f5b3fdf-70a9%22	https://adrchambers.com/wp-content/plugins/megamenu/js/maxmegamenu.js?ver=2.9.0.2	/home/lewy/websites/AdrChambers/adrchambers.com/wp-content/plugins/megamenu/js/maxmegamenu665e.js	(from https://adrchambers.com/)
16:39:32	36359/36359	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:32%20GMT	https://adrchambers.com/neutral/thomas-i-a-allen/	/home/lewy/websites/AdrChambers/adrchambers.com/neutral/thomas-i-a-allen/index.html	(from https://adrchambers.com/)
16:39:32	41049/41049	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:32%20GMT	https://adrchambers.com/neutral/ronald-m-dash/	/home/lewy/websites/AdrChambers/adrchambers.com/neutral/ronald-m-dash/index.html	(from https://adrchambers.com/)
16:39:32	36876/36876	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:32%20GMT	https://adrchambers.com/neutral/cliff-hendler/	/home/lewy/websites/AdrChambers/adrchambers.com/neutral/cliff-hendler/index.html	(from https://adrchambers.com/)
16:39:34	22655/22655	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f617d21-587f%22	https://adrchambers.com/wp-content/plugins/megamenu-pro/assets/public.js?ver=2.1.3	/home/lewy/websites/AdrChambers/adrchambers.com/wp-content/plugins/megamenu-pro/assets/public4c71.js	(from https://adrchambers.com/)
16:39:34	39193/39193	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:34%20GMT	https://adrchambers.com/neutral/peter-braund/	/home/lewy/websites/AdrChambers/adrchambers.com/neutral/peter-braund/index.html	(from https://adrchambers.com/)
16:39:34	43004/43004	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:34%20GMT	https://adrchambers.com/neutral/allan-j-stitt/	/home/lewy/websites/AdrChambers/adrchambers.com/neutral/allan-j-stitt/index.html	(from https://adrchambers.com/)
16:39:34	42485/42485	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:34%20GMT	https://adrchambers.com/neutral/louie-reznick/	/home/lewy/websites/AdrChambers/adrchambers.com/neutral/louie-reznick/index.html	(from https://adrchambers.com/)
16:39:36	1434/1434	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f163541-59a%22	https://adrchambers.com/wp-includes/js/wp-embed.min.js?ver=5.5.1	/home/lewy/websites/AdrChambers/adrchambers.com/wp-includes/js/wp-embed.mind03b.js	(from https://adrchambers.com/)
16:39:36	36451/36451	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:36%20GMT	https://adrchambers.com/neutral/honourable-john-c-jack-major/	/home/lewy/websites/AdrChambers/adrchambers.com/neutral/honourable-john-c-jack-major/index.html	(from https://adrchambers.com/)
16:39:36	42554/42554	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:36%20GMT	https://adrchambers.com/neutral/virginia-may/	/home/lewy/websites/AdrChambers/adrchambers.com/neutral/virginia-may/index.html	(from https://adrchambers.com/)
16:39:36	37152/37152	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:36%20GMT	https://adrchambers.com/neutral/j-a-tony-baker/	/home/lewy/websites/AdrChambers/adrchambers.com/neutral/j-a-tony-baker/index.html	(from https://adrchambers.com/)
16:39:40	166987/166987	---MCZ	200	added ('OK')	application/json	etag:W/%221250584f2ad0236d8497a3489ea8c442%22	http://cdn.rlets.com/capture_configs/6e7/064/204/f6e46a8bce0c9fcc6c14cb7.js?ver=5.5.1	/home/lewy/websites/AdrChambers/cdn.rlets.com/capture_configs/6e7/064/204/f6e46a8bce0c9fcc6c14cb7d03b.json	(from https://adrchambers.com/)
16:39:40	35944/35944	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:37%20GMT	https://adrchambers.com/neutral/elinor-whitmore/	/home/lewy/websites/AdrChambers/adrchambers.com/neutral/elinor-whitmore/index.html	(from https://adrchambers.com/)
